scenario_name,scenario_var,model_ver,Code,Long.Name,survival
salmon competition,1_2,2,CNY,Chinook Nisqually Yearling,0.03215650665977237
salmon competition,1_2,2,COD,Coho Deep South Yearling,0.1966962267426327
salmon competition,1_2,2,COH,Coho Hatch Yearling,0.2357380919214949
salmon competition,1_2,2,COS,Coho Skagit Yearling,0.5409163513554118
salmon competition,1_2,2,COY,Coho other Yearling,0.6560800775712845
salmon competition,1_2,2,CSN,Chinook Snohomish Subyearling,0.0787991040894706
salmon competition,1_2,2,CSS,Chinook Skagit Subyearling,0.0050294570041670645
salmon competition,1_2,2,CSY,Chinook Skagit Yearling,0.11223581440005255
salmon competition,1_2,2,CYE,Chinook other Yearling,0.19400720378500502
salmon competition,1_2,2,PIS,Pink Salmon Subyearling,0.8029320559742698
salmon competition,1_2,2,SAF,Strait of Georgia salmonids,0.19332622845941505
salmon competition,1_2,2,SAL,Other salmonids,0.6206339922907874
salmon competition,1_2,3,CDS,Chinook Duwamish Subyearling,0.2088361744848474
salmon competition,1_2,3,CHC,Chinook Hood Canal Subyearling,2.599588971062793e-4
salmon competition,1_2,3,CHS,Chinook Hatch Subyearling,0.27463778027545266
salmon competition,1_2,3,CHY,Chinook Hatch Yearling,0.3282694673839592
salmon competition,1_2,3,CKS,Chinook other Subyearling,0.3172898369853548
salmon competition,1_2,3,CMF,Chum Fall Subyearling,0.4738966212015563
salmon competition,1_2,3,CMH,Chum Hood Canal summer run Subyearling,0.503989253662465
salmon competition,1_2,3,CMS,Chum Hatch Subyearling,0.7116226926891808
salmon competition,1_2,3,CNS,Chinook Nisqually Subyearling,0.3792761452942555
salmon competition,1_2,3,CNY,Chinook Nisqually Yearling,0.07355972922519084
salmon competition,1_2,3,COD,Coho Deep South Yearling,0.18917640362756397
salmon competition,1_2,3,COH,Coho Hatch Yearling,0.2541764515025209
salmon competition,1_2,3,COS,Coho Skagit Yearling,0.44059535788559
salmon competition,1_2,3,COY,Coho other Yearling,0.6519667494145122
salmon competition,1_2,3,CSN,Chinook Snohomish Subyearling,0.08595948475510819
salmon competition,1_2,3,CSS,Chinook Skagit Subyearling,0.006868090092582605
salmon competition,1_2,3,CSY,Chinook Skagit Yearling,0.18700120277499083
salmon competition,1_2,3,CYE,Chinook other Yearling,0.2713052147193466
salmon competition,1_2,3,PIS,Pink Salmon Subyearling,0.8064079995473515
salmon competition,1_2,3,SAF,Strait of Georgia salmonids,0.18743080219061908
salmon competition,1_2,3,SAL,Other salmonids,0.6350980353956772
salmon competition,1_2,4,CDS,Chinook Duwamish Subyearling,0.20678691080656902
salmon competition,1_2,4,CHC,Chinook Hood Canal Subyearling,1.9937496711279197e-4
salmon competition,1_2,4,CHS,Chinook Hatch Subyearling,0.272836025157117
salmon competition,1_2,4,CHY,Chinook Hatch Yearling,0.32118952147094276
salmon competition,1_2,4,CKS,Chinook other Subyearling,0.2884737765346831
salmon competition,1_2,4,CMF,Chum Fall Subyearling,0.4634231052587626
salmon competition,1_2,4,CMH,Chum Hood Canal summer run Subyearling,0.5006573751620449
salmon competition,1_2,4,CMS,Chum Hatch Subyearling,0.7105600859643975
salmon competition,1_2,4,CNS,Chinook Nisqually Subyearling,0.3103746898339617
salmon competition,1_2,4,CNY,Chinook Nisqually Yearling,0.0748301158029609
salmon competition,1_2,4,COD,Coho Deep South Yearling,0.19433819806030855
salmon competition,1_2,4,COH,Coho Hatch Yearling,0.26778673385942314
salmon competition,1_2,4,COS,Coho Skagit Yearling,0.4471939480170817
salmon competition,1_2,4,COY,Coho other Yearling,0.6572828464861058
salmon competition,1_2,4,CSN,Chinook Snohomish Subyearling,0.0827143971461527
salmon competition,1_2,4,CSS,Chinook Skagit Subyearling,0.0068638941618276595
salmon competition,1_2,4,CSY,Chinook Skagit Yearling,0.1460767262228586
salmon competition,1_2,4,CYE,Chinook other Yearling,0.22499873019886174
salmon competition,1_2,4,PIS,Pink Salmon Subyearling,0.8023036425449908
salmon competition,1_2,4,SAF,Strait of Georgia salmonids,0.1848215700866954
salmon competition,1_2,4,SAL,Other salmonids,0.6354064375244164
salmon competition,1_2,5,CDS,Chinook Duwamish Subyearling,0.18868362191184387
salmon competition,1_2,5,CHC,Chinook Hood Canal Subyearling,3.222276411510273e-4
salmon competition,1_2,5,CHS,Chinook Hatch Subyearling,0.2707516168768024
salmon competition,1_2,5,CHY,Chinook Hatch Yearling,0.29421067650141197
salmon competition,1_2,5,CKS,Chinook other Subyearling,0.2761437377353774
salmon competition,1_2,5,CMF,Chum Fall Subyearling,0.732598782839222
salmon competition,1_2,5,CMH,Chum Hood Canal summer run Subyearling,0.6026956972284343
salmon competition,1_2,5,CMS,Chum Hatch Subyearling,0.7325328689057068
salmon competition,1_2,5,CNS,Chinook Nisqually Subyearling,0.147962347923389
salmon competition,1_2,5,CNY,Chinook Nisqually Yearling,0.07444107370281673
salmon competition,1_2,5,COD,Coho Deep South Yearling,0.19500405562481404
salmon competition,1_2,5,COH,Coho Hatch Yearling,0.24880132869427843
salmon competition,1_2,5,COS,Coho Skagit Yearling,0.499427763403677
salmon competition,1_2,5,COY,Coho other Yearling,0.6534920722643429
salmon competition,1_2,5,CSN,Chinook Snohomish Subyearling,0.09354577369041549
salmon competition,1_2,5,CSS,Chinook Skagit Subyearling,0.006813819730301391
salmon competition,1_2,5,CSY,Chinook Skagit Yearling,0.14417647901205302
salmon competition,1_2,5,CYE,Chinook other Yearling,0.20766385385560088
salmon competition,1_2,5,PIS,Pink Salmon Subyearling,0.7893281358895344
salmon competition,1_2,5,SAF,Strait of Georgia salmonids,0.19021937350479526
salmon competition,1_2,5,SAL,Other salmonids,0.6376457877589868
salmon competition,1_2,6,CDS,Chinook Duwamish Subyearling,0.2012566496029038
salmon competition,1_2,6,CHC,Chinook Hood Canal Subyearling,2.851551126523543e-4
salmon competition,1_2,6,CHS,Chinook Hatch Subyearling,0.2743700418795989
salmon competition,1_2,6,CHY,Chinook Hatch Yearling,0.307307114301179
salmon competition,1_2,6,CKS,Chinook other Subyearling,0.31215964458023093
salmon competition,1_2,6,CMF,Chum Fall Subyearling,0.7322290867108637
salmon competition,1_2,6,CMH,Chum Hood Canal summer run Subyearling,0.6053224416816374
salmon competition,1_2,6,CMS,Chum Hatch Subyearling,0.7324927892367815
salmon competition,1_2,6,CNS,Chinook Nisqually Subyearling,0.13865256812295457
salmon competition,1_2,6,CNY,Chinook Nisqually Yearling,0.07099516953163393
salmon competition,1_2,6,COD,Coho Deep South Yearling,0.1984472240946654
salmon competition,1_2,6,COH,Coho Hatch Yearling,0.2538144443538812
salmon competition,1_2,6,COS,Coho Skagit Yearling,0.48086479201972215
salmon competition,1_2,6,COY,Coho other Yearling,0.6483439461119932
salmon competition,1_2,6,CSN,Chinook Snohomish Subyearling,0.10487878633571696
salmon competition,1_2,6,CSS,Chinook Skagit Subyearling,0.012040209647672263
salmon competition,1_2,6,CSY,Chinook Skagit Yearling,0.19399843113826165
salmon competition,1_2,6,CYE,Chinook other Yearling,0.30394291499483483
salmon competition,1_2,6,PIS,Pink Salmon Subyearling,0.76811596403093
salmon competition,1_2,6,SAF,Strait of Georgia salmonids,0.191068178525872
salmon competition,1_2,6,SAL,Other salmonids,0.7064606527299683
salmon competition,1_2,7,CDS,Chinook Duwamish Subyearling,0.11389222912068901
salmon competition,1_2,7,CHC,Chinook Hood Canal Subyearling,7.646669667310277e-6
salmon competition,1_2,7,CHS,Chinook Hatch Subyearling,0.22799277628675968
salmon competition,1_2,7,CHY,Chinook Hatch Yearling,0.21521989745793763
salmon competition,1_2,7,CKS,Chinook other Subyearling,0.24292509579313432
salmon competition,1_2,7,CMF,Chum Fall Subyearling,0.5450368841767095
salmon competition,1_2,7,CMH,Chum Hood Canal summer run Subyearling,0.506543682897537
salmon competition,1_2,7,CMS,Chum Hatch Subyearling,0.717411950520504
salmon competition,1_2,7,CNS,Chinook Nisqually Subyearling,0.11364140596829432
salmon competition,1_2,7,CNY,Chinook Nisqually Yearling,0.0917999108257336
salmon competition,1_2,7,COD,Coho Deep South Yearling,0.2122775818005901
salmon competition,1_2,7,COH,Coho Hatch Yearling,0.2697158223527924
salmon competition,1_2,7,COS,Coho Skagit Yearling,0.5126514127070932
salmon competition,1_2,7,COY,Coho other Yearling,0.6546696664501191
salmon competition,1_2,7,CSN,Chinook Snohomish Subyearling,0.049120433008316915
salmon competition,1_2,7,CSS,Chinook Skagit Subyearling,0.0057978705827805965
salmon competition,1_2,7,CSY,Chinook Skagit Yearling,0.1232154507667822
salmon competition,1_2,7,CYE,Chinook other Yearling,0.1896077114261223
salmon competition,1_2,7,PIS,Pink Salmon Subyearling,0.7909087605499742
salmon competition,1_2,7,SAF,Strait of Georgia salmonids,0.19586156549994577
salmon competition,1_2,7,SAL,Other salmonids,0.5808525825639387
salmon competition,1_2,8,CDS,Chinook Duwamish Subyearling,0.2868778019179542
salmon competition,1_2,8,CHC,Chinook Hood Canal Subyearling,4.74342912477637e-4
salmon competition,1_2,8,CHS,Chinook Hatch Subyearling,0.2805627189205108
salmon competition,1_2,8,CHY,Chinook Hatch Yearling,0.3065440145150261
salmon competition,1_2,8,CKS,Chinook other Subyearling,0.3505143902553086
salmon competition,1_2,8,CMF,Chum Fall Subyearling,0.48608317374885135
salmon competition,1_2,8,CMH,Chum Hood Canal summer run Subyearling,0.4845008278197102
salmon competition,1_2,8,CMS,Chum Hatch Subyearling,0.7123760908170929
salmon competition,1_2,8,CNS,Chinook Nisqually Subyearling,1.092270986583485
salmon competition,1_2,8,CNY,Chinook Nisqually Yearling,0.07918313609188005
salmon competition,1_2,8,COD,Coho Deep South Yearling,0.17185035656410144
salmon competition,1_2,8,COH,Coho Hatch Yearling,0.25742120633181526
salmon competition,1_2,8,COS,Coho Skagit Yearling,0.46434068426728276
salmon competition,1_2,8,COY,Coho other Yearling,0.6461502166842175
salmon competition,1_2,8,CSN,Chinook Snohomish Subyearling,0.12138720073129708
salmon competition,1_2,8,CSS,Chinook Skagit Subyearling,0.020626757909429302
salmon competition,1_2,8,CSY,Chinook Skagit Yearling,0.24124032767701398
salmon competition,1_2,8,CYE,Chinook other Yearling,0.32220609460134064
salmon competition,1_2,8,PIS,Pink Salmon Subyearling,0.8096700468133957
salmon competition,1_2,8,SAF,Strait of Georgia salmonids,0.19379783872534753
salmon competition,1_2,8,SAL,Other salmonids,0.727546993463648
seabirds predation,0_8,1,CDS,Chinook Duwamish Subyearling,0.17938681610348325
seabirds predation,0_8,1,CHC,Chinook Hood Canal Subyearling,9.502442626663973e-5
seabirds predation,0_8,1,CHS,Chinook Hatch Subyearling,0.23135478606702803
seabirds predation,0_8,1,CHY,Chinook Hatch Yearling,0.2295989702138476
seabirds predation,0_8,1,CKS,Chinook other Subyearling,0.25416123333524626
seabirds predation,0_8,1,CMF,Chum Fall Subyearling,0.7146830157890393
seabirds predation,0_8,1,CMH,Chum Hood Canal summer run Subyearling,0.6041647943367202
seabirds predation,0_8,1,CMS,Chum Hatch Subyearling,0.730466331575907
seabirds predation,0_8,1,CNS,Chinook Nisqually Subyearling,1.8569569413681992e-5
seabirds predation,0_8,1,CNY,Chinook Nisqually Yearling,0.0626954672475196
seabirds predation,0_8,1,COD,Coho Deep South Yearling,0.18560892686511846
seabirds predation,0_8,1,COH,Coho Hatch Yearling,0.2480044721728798
seabirds predation,0_8,1,COS,Coho Skagit Yearling,0.5048936256013458
seabirds predation,0_8,1,COY,Coho other Yearling,0.6519974281269677
seabirds predation,0_8,1,CSN,Chinook Snohomish Subyearling,0.09085620005651569
seabirds predation,0_8,1,CSS,Chinook Skagit Subyearling,0.00668430772834461
seabirds predation,0_8,1,CSY,Chinook Skagit Yearling,0.15365636344304695
seabirds predation,0_8,1,CYE,Chinook other Yearling,0.20854577723212
seabirds predation,0_8,1,PIS,Pink Salmon Subyearling,0.7842978174573346
seabirds predation,0_8,1,SAF,Strait of Georgia salmonids,0.1847720977150642
seabirds predation,0_8,1,SAL,Other salmonids,0.6354549805470386
seabirds predation,0_8,2,CDS,Chinook Duwamish Subyearling,0.09567748617764853
seabirds predation,0_8,2,CHC,Chinook Hood Canal Subyearling,6.428082443627991e-6
seabirds predation,0_8,2,CHS,Chinook Hatch Subyearling,0.23007636056512457
seabirds predation,0_8,2,CHY,Chinook Hatch Yearling,0.1897174445668952
seabirds predation,0_8,2,CKS,Chinook other Subyearling,0.22054252947177827
seabirds predation,0_8,2,CMF,Chum Fall Subyearling,0.5771012566381857
seabirds predation,0_8,2,CMH,Chum Hood Canal summer run Subyearling,0.5546358469646501
seabirds predation,0_8,2,CMS,Chum Hatch Subyearling,0.7213525202473662
seabirds predation,0_8,2,CNS,Chinook Nisqually Subyearling,0.11425214519662535
seabirds predation,0_8,2,CNY,Chinook Nisqually Yearling,0.03334097164922625
seabirds predation,0_8,2,COD,Coho Deep South Yearling,0.19675018553205958
seabirds predation,0_8,2,COH,Coho Hatch Yearling,0.2603290878963051
seabirds predation,0_8,2,COS,Coho Skagit Yearling,0.5281777899405098
seabirds predation,0_8,2,COY,Coho other Yearling,0.6561736716794352
seabirds predation,0_8,2,CSN,Chinook Snohomish Subyearling,0.07816918207724337
seabirds predation,0_8,2,CSS,Chinook Skagit Subyearling,0.005102173572453169
seabirds predation,0_8,2,CSY,Chinook Skagit Yearling,0.1092248946094401
seabirds predation,0_8,2,CYE,Chinook other Yearling,0.1925031311992555
seabirds predation,0_8,2,PIS,Pink Salmon Subyearling,0.8052915279069801
seabirds predation,0_8,2,SAF,Strait of Georgia salmonids,0.19390902029401128
seabirds predation,0_8,2,SAL,Other salmonids,0.6191689897252229
seabirds predation,0_8,3,CDS,Chinook Duwamish Subyearling,0.198807613869948
seabirds predation,0_8,3,CHC,Chinook Hood Canal Subyearling,1.2354958890440075e-4
seabirds predation,0_8,3,CHS,Chinook Hatch Subyearling,0.2474793485614627
seabirds predation,0_8,3,CHY,Chinook Hatch Yearling,0.24027900468402066
seabirds predation,0_8,3,CKS,Chinook other Subyearling,0.25495968801661273
seabirds predation,0_8,3,CMF,Chum Fall Subyearling,0.4668149997028334
seabirds predation,0_8,3,CMH,Chum Hood Canal summer run Subyearling,0.49937357395558585
seabirds predation,0_8,3,CMS,Chum Hatch Subyearling,0.7108080211375645
seabirds predation,0_8,3,CNS,Chinook Nisqually Subyearling,0.29600114275404954
seabirds predation,0_8,3,CNY,Chinook Nisqually Yearling,0.07596272519823041
seabirds predation,0_8,3,COD,Coho Deep South Yearling,0.19200989815652664
seabirds predation,0_8,3,COH,Coho Hatch Yearling,0.26409734525395034
seabirds predation,0_8,3,COS,Coho Skagit Yearling,0.44262526424101656
seabirds predation,0_8,3,COY,Coho other Yearling,0.6538185581225916
seabirds predation,0_8,3,CSN,Chinook Snohomish Subyearling,0.07618029904526813
seabirds predation,0_8,3,CSS,Chinook Skagit Subyearling,0.007132335401055336
seabirds predation,0_8,3,CSY,Chinook Skagit Yearling,0.14499303681939882
seabirds predation,0_8,3,CYE,Chinook other Yearling,0.20941925158937358
seabirds predation,0_8,3,PIS,Pink Salmon Subyearling,0.8002909552812285
seabirds predation,0_8,3,SAF,Strait of Georgia salmonids,0.18329383669684746
seabirds predation,0_8,3,SAL,Other salmonids,0.6277092797837527
seabirds predation,0_8,4,CDS,Chinook Duwamish Subyearling,0.19708119023855664
seabirds predation,0_8,4,CHC,Chinook Hood Canal Subyearling,9.497470797888563e-5
seabirds predation,0_8,4,CHS,Chinook Hatch Subyearling,0.2399307474793983
seabirds predation,0_8,4,CHY,Chinook Hatch Yearling,0.23854375073909928
seabirds predation,0_8,4,CKS,Chinook other Subyearling,0.25510913417696585
seabirds predation,0_8,4,CMF,Chum Fall Subyearling,0.4648296697232715
seabirds predation,0_8,4,CMH,Chum Hood Canal summer run Subyearling,0.49937795339556673
seabirds predation,0_8,4,CMS,Chum Hatch Subyearling,0.7106047652811716
seabirds predation,0_8,4,CNS,Chinook Nisqually Subyearling,0.2988473704897361
seabirds predation,0_8,4,CNY,Chinook Nisqually Yearling,0.07665774256019608
seabirds predation,0_8,4,COD,Coho Deep South Yearling,0.1931754248054163
seabirds predation,0_8,4,COH,Coho Hatch Yearling,0.2657483876885335
seabirds predation,0_8,4,COS,Coho Skagit Yearling,0.4456639420830128
seabirds predation,0_8,4,COY,Coho other Yearling,0.6540235942804462
seabirds predation,0_8,4,CSN,Chinook Snohomish Subyearling,0.07841811497231053
seabirds predation,0_8,4,CSS,Chinook Skagit Subyearling,0.00719178225842335
seabirds predation,0_8,4,CSY,Chinook Skagit Yearling,0.14450882391837006
seabirds predation,0_8,4,CYE,Chinook other Yearling,0.2095766760365575
seabirds predation,0_8,4,PIS,Pink Salmon Subyearling,0.8008047322135989
seabirds predation,0_8,4,SAF,Strait of Georgia salmonids,0.18211965843754835
seabirds predation,0_8,4,SAL,Other salmonids,0.627712141646705
seabirds predation,0_8,5,CDS,Chinook Duwamish Subyearling,0.19063324201819093
seabirds predation,0_8,5,CHC,Chinook Hood Canal Subyearling,3.322576241833394e-4
seabirds predation,0_8,5,CHS,Chinook Hatch Subyearling,0.27083419226075217
seabirds predation,0_8,5,CHY,Chinook Hatch Yearling,0.2942705012449699
seabirds predation,0_8,5,CKS,Chinook other Subyearling,0.2787260302704358
seabirds predation,0_8,5,CMF,Chum Fall Subyearling,0.7325854507405792
seabirds predation,0_8,5,CMH,Chum Hood Canal summer run Subyearling,0.603778242785736
seabirds predation,0_8,5,CMS,Chum Hatch Subyearling,0.7325284350389271
seabirds predation,0_8,5,CNS,Chinook Nisqually Subyearling,0.1468594455367094
seabirds predation,0_8,5,CNY,Chinook Nisqually Yearling,0.07427044365733611
seabirds predation,0_8,5,COD,Coho Deep South Yearling,0.19494209175958335
seabirds predation,0_8,5,COH,Coho Hatch Yearling,0.26429938364586864
seabirds predation,0_8,5,COS,Coho Skagit Yearling,0.49929148969722187
seabirds predation,0_8,5,COY,Coho other Yearling,0.6534563508242306
seabirds predation,0_8,5,CSN,Chinook Snohomish Subyearling,0.0930991532000888
seabirds predation,0_8,5,CSS,Chinook Skagit Subyearling,0.006838565270247034
seabirds predation,0_8,5,CSY,Chinook Skagit Yearling,0.1441354097107164
seabirds predation,0_8,5,CYE,Chinook other Yearling,0.20764492298316148
seabirds predation,0_8,5,PIS,Pink Salmon Subyearling,0.7880230156541372
seabirds predation,0_8,5,SAF,Strait of Georgia salmonids,0.1903005873718993
seabirds predation,0_8,5,SAL,Other salmonids,0.6374556649917756
seabirds predation,0_8,6,CDS,Chinook Duwamish Subyearling,0.16327924014214912
seabirds predation,0_8,6,CHC,Chinook Hood Canal Subyearling,2.3501280269512697e-4
seabirds predation,0_8,6,CHS,Chinook Hatch Subyearling,0.2736960430389094
seabirds predation,0_8,6,CHY,Chinook Hatch Yearling,0.305575798529403
seabirds predation,0_8,6,CKS,Chinook other Subyearling,0.3110927793477466
seabirds predation,0_8,6,CMF,Chum Fall Subyearling,0.7322822619712264
seabirds predation,0_8,6,CMH,Chum Hood Canal summer run Subyearling,0.6045940524397859
seabirds predation,0_8,6,CMS,Chum Hatch Subyearling,0.732498104279556
seabirds predation,0_8,6,CNS,Chinook Nisqually Subyearling,0.13642265902313647
seabirds predation,0_8,6,CNY,Chinook Nisqually Yearling,0.06785450776532648
seabirds predation,0_8,6,COD,Coho Deep South Yearling,0.19688503675728955
seabirds predation,0_8,6,COH,Coho Hatch Yearling,0.265310307697303
seabirds predation,0_8,6,COS,Coho Skagit Yearling,0.48039855068419507
seabirds predation,0_8,6,COY,Coho other Yearling,0.6482879494607694
seabirds predation,0_8,6,CSN,Chinook Snohomish Subyearling,0.09235472390894045
seabirds predation,0_8,6,CSS,Chinook Skagit Subyearling,0.011969308148307822
seabirds predation,0_8,6,CSY,Chinook Skagit Yearling,0.19311896841812914
seabirds predation,0_8,6,CYE,Chinook other Yearling,0.3023323881540569
seabirds predation,0_8,6,PIS,Pink Salmon Subyearling,0.7675020856123566
seabirds predation,0_8,6,SAF,Strait of Georgia salmonids,0.19087268057562828
seabirds predation,0_8,6,SAL,Other salmonids,0.7059556507223507
seabirds predation,0_8,7,CDS,Chinook Duwamish Subyearling,0.12427192340783723
seabirds predation,0_8,7,CHC,Chinook Hood Canal Subyearling,1.5710056025551708e-5
seabirds predation,0_8,7,CHS,Chinook Hatch Subyearling,0.2283528926385754
seabirds predation,0_8,7,CHY,Chinook Hatch Yearling,0.2181495752139905
seabirds predation,0_8,7,CKS,Chinook other Subyearling,0.24018129843649638
seabirds predation,0_8,7,CMF,Chum Fall Subyearling,0.544278889081366
seabirds predation,0_8,7,CMH,Chum Hood Canal summer run Subyearling,0.49550351277064214
seabirds predation,0_8,7,CMS,Chum Hatch Subyearling,0.7173288585742338
seabirds predation,0_8,7,CNS,Chinook Nisqually Subyearling,0.1318230469521443
seabirds predation,0_8,7,CNY,Chinook Nisqually Yearling,0.09927124797626745
seabirds predation,0_8,7,COD,Coho Deep South Yearling,0.21390964015651226
seabirds predation,0_8,7,COH,Coho Hatch Yearling,0.2888833341094211
seabirds predation,0_8,7,COS,Coho Skagit Yearling,0.5160565860437772
seabirds predation,0_8,7,COY,Coho other Yearling,0.6547482134617414
seabirds predation,0_8,7,CSN,Chinook Snohomish Subyearling,0.04137585343486159
seabirds predation,0_8,7,CSS,Chinook Skagit Subyearling,0.0047377276728166615
seabirds predation,0_8,7,CSY,Chinook Skagit Yearling,0.11434881209135724
seabirds predation,0_8,7,CYE,Chinook other Yearling,0.18763418481816158
seabirds predation,0_8,7,PIS,Pink Salmon Subyearling,0.790092823656315
seabirds predation,0_8,7,SAF,Strait of Georgia salmonids,0.19598093600462094
seabirds predation,0_8,7,SAL,Other salmonids,0.567081558930153
seabirds predation,0_8,8,CDS,Chinook Duwamish Subyearling,0.26988928360645653
seabirds predation,0_8,8,CHC,Chinook Hood Canal Subyearling,3.7933950237200025e-4
seabirds predation,0_8,8,CHS,Chinook Hatch Subyearling,0.2791985580789112
seabirds predation,0_8,8,CHY,Chinook Hatch Yearling,0.30579123065919106
seabirds predation,0_8,8,CKS,Chinook other Subyearling,0.3500069676780302
seabirds predation,0_8,8,CMF,Chum Fall Subyearling,0.4658676810726648
seabirds predation,0_8,8,CMH,Chum Hood Canal summer run Subyearling,0.48424966227364197
seabirds predation,0_8,8,CMS,Chum Hatch Subyearling,0.7102333166875019
seabirds predation,0_8,8,CNS,Chinook Nisqually Subyearling,0.99110625868383
seabirds predation,0_8,8,CNY,Chinook Nisqually Yearling,0.07608634143394398
seabirds predation,0_8,8,COD,Coho Deep South Yearling,0.17405179350133188
seabirds predation,0_8,8,COH,Coho Hatch Yearling,0.24999823957903688
seabirds predation,0_8,8,COS,Coho Skagit Yearling,0.4718624461910599
seabirds predation,0_8,8,COY,Coho other Yearling,0.6467027442746275
seabirds predation,0_8,8,CSN,Chinook Snohomish Subyearling,0.11944676361177868
seabirds predation,0_8,8,CSS,Chinook Skagit Subyearling,0.020915457619383595
seabirds predation,0_8,8,CSY,Chinook Skagit Yearling,0.23770595507199965
seabirds predation,0_8,8,CYE,Chinook other Yearling,0.32139454075281615
seabirds predation,0_8,8,PIS,Pink Salmon Subyearling,0.8038313486656411
seabirds predation,0_8,8,SAF,Strait of Georgia salmonids,0.19369533690410143
seabirds predation,0_8,8,SAL,Other salmonids,0.7270808554628516
seabirds predation,1_2,1,CDS,Chinook Duwamish Subyearling,0.1793984565754534
seabirds predation,1_2,1,CHC,Chinook Hood Canal Subyearling,9.501148486085457e-5
seabirds predation,1_2,1,CHS,Chinook Hatch Subyearling,0.23135312729826796
seabirds predation,1_2,1,CHY,Chinook Hatch Yearling,0.2295983954664916
seabirds predation,1_2,1,CKS,Chinook other Subyearling,0.25416146411656954
seabirds predation,1_2,1,CMF,Chum Fall Subyearling,0.7146823551381053
seabirds predation,1_2,1,CMH,Chum Hood Canal summer run Subyearling,0.6041655158774639
seabirds predation,1_2,1,CMS,Chum Hatch Subyearling,0.730467581702696
seabirds predation,1_2,1,CNS,Chinook Nisqually Subyearling,1.8569046795374126e-5
seabirds predation,1_2,1,CNY,Chinook Nisqually Yearling,0.06269512449266626
seabirds predation,1_2,1,COD,Coho Deep South Yearling,0.18560752472235195
seabirds predation,1_2,1,COH,Coho Hatch Yearling,0.24409009774088053
seabirds predation,1_2,1,COS,Coho Skagit Yearling,0.5048909459331297
seabirds predation,1_2,1,COY,Coho other Yearling,0.651993949176952
seabirds predation,1_2,1,CSN,Chinook Snohomish Subyearling,0.09085511538205733
seabirds predation,1_2,1,CSS,Chinook Skagit Subyearling,0.006684202240614712
seabirds predation,1_2,1,CSY,Chinook Skagit Yearling,0.15365363885336794
seabirds predation,1_2,1,CYE,Chinook other Yearling,0.20854664358080316
seabirds predation,1_2,1,PIS,Pink Salmon Subyearling,0.784244932974545
seabirds predation,1_2,1,SAF,Strait of Georgia salmonids,0.18477048164971477
seabirds predation,1_2,1,SAL,Other salmonids,0.6354559987172859
seabirds predation,1_2,2,CDS,Chinook Duwamish Subyearling,0.09582803577290508
seabirds predation,1_2,2,CHC,Chinook Hood Canal Subyearling,6.436806053704344e-6
seabirds predation,1_2,2,CHS,Chinook Hatch Subyearling,0.2300966271440015
seabirds predation,1_2,2,CHY,Chinook Hatch Yearling,0.18976303103477263
seabirds predation,1_2,2,CKS,Chinook other Subyearling,0.2205750545782355
seabirds predation,1_2,2,CMF,Chum Fall Subyearling,0.576993366583916
seabirds predation,1_2,2,CMH,Chum Hood Canal summer run Subyearling,0.5546525133308329
seabirds predation,1_2,2,CMS,Chum Hatch Subyearling,0.7213481683942667
seabirds predation,1_2,2,CNS,Chinook Nisqually Subyearling,0.11439959341392694
seabirds predation,1_2,2,CNY,Chinook Nisqually Yearling,0.03334619199280725
seabirds predation,1_2,2,COD,Coho Deep South Yearling,0.19676583027477398
seabirds predation,1_2,2,COH,Coho Hatch Yearling,0.23272479405022653
seabirds predation,1_2,2,COS,Coho Skagit Yearling,0.528171490240106
seabirds predation,1_2,2,COY,Coho other Yearling,0.6561877628906927
seabirds predation,1_2,2,CSN,Chinook Snohomish Subyearling,0.07817328818300408
seabirds predation,1_2,2,CSS,Chinook Skagit Subyearling,0.0051014696037964165
seabirds predation,1_2,2,CSY,Chinook Skagit Yearling,0.10925036942514485
seabirds predation,1_2,2,CYE,Chinook other Yearling,0.19253754104400997
seabirds predation,1_2,2,PIS,Pink Salmon Subyearling,0.8052684130072724
seabirds predation,1_2,2,SAF,Strait of Georgia salmonids,0.1939020626567351
seabirds predation,1_2,2,SAL,Other salmonids,0.619202942452933
seabirds predation,1_2,3,CDS,Chinook Duwamish Subyearling,0.19890340510677423
seabirds predation,1_2,3,CHC,Chinook Hood Canal Subyearling,1.279262918031511e-4
seabirds predation,1_2,3,CHS,Chinook Hatch Subyearling,0.24911461258344256
seabirds predation,1_2,3,CHY,Chinook Hatch Yearling,0.24040465557445556
seabirds predation,1_2,3,CKS,Chinook other Subyearling,0.2549370901850002
seabirds predation,1_2,3,CMF,Chum Fall Subyearling,0.4665115062561476
seabirds predation,1_2,3,CMH,Chum Hood Canal summer run Subyearling,0.49936697679356856
seabirds predation,1_2,3,CMS,Chum Hatch Subyearling,0.7107805855799496
seabirds predation,1_2,3,CNS,Chinook Nisqually Subyearling,0.29446794155100864
seabirds predation,1_2,3,CNY,Chinook Nisqually Yearling,0.07590625337153091
seabirds predation,1_2,3,COD,Coho Deep South Yearling,0.19219783414723937
seabirds predation,1_2,3,COH,Coho Hatch Yearling,0.2567441351010823
seabirds predation,1_2,3,COS,Coho Skagit Yearling,0.4417399023714372
seabirds predation,1_2,3,COY,Coho other Yearling,0.6538265120457466
seabirds predation,1_2,3,CSN,Chinook Snohomish Subyearling,0.076170117216499
seabirds predation,1_2,3,CSS,Chinook Skagit Subyearling,0.007129465657374646
